commit_loss,epoch,recon_loss,step,train_loss,val_commit_loss,val_loss,val_recon_loss
0.0006043438916094601,0,1.2403305768966675,9,1.24093496799469,,,
0.001982706366106868,0,0.7607421278953552,19,0.7627248167991638,,,
0.002476281952112913,0,0.6051490306854248,29,0.6076253056526184,,,
0.0027725715190172195,0,0.45986950397491455,39,0.4626420736312866,,,
0.00240785488858819,0,0.2555646300315857,49,0.25797247886657715,,,
0.0021522764582186937,0,0.19773657619953156,59,0.19988885521888733,,,
0.00156731391325593,0,0.15411974489688873,69,0.15568706393241882,,,
0.0018111522076651454,0,0.15297763049602509,79,0.1547887772321701,,,
0.0013566006673499942,0,0.14203308522701263,89,0.14338968694210052,,,
0.0011734017170965672,0,0.1132861077785492,99,0.11445950716733932,,,
0.0010812425753101707,0,0.11266814172267914,109,0.11374938488006592,,,
0.00090772908879444,0,0.09432753920555115,119,0.09523526579141617,,,
0.000902515952475369,0,0.09242862462997437,129,0.09333114326000214,,,
0.0008156145340763032,0,0.083371601998806,139,0.08418721705675125,,,
0.0008960353443399072,0,0.0956525206565857,149,0.09654855728149414,,,
0.0007712767110206187,0,0.0790296271443367,159,0.07980090379714966,,,
0.0008082429994828999,0,0.08546996116638184,169,0.08627820760011673,,,
0.0006450178334489465,0,0.06942802667617798,179,0.07007304579019547,,,
0.0006680664955638349,0,0.07245808839797974,189,0.07312615215778351,,,
0.000708006729837507,0,0.07702358067035675,199,0.07773158699274063,,,
0.0006645270041190088,0,0.0731472596526146,209,0.07381178438663483,,,
0.0006257683853618801,0,0.07127165794372559,219,0.07189742475748062,,,
0.0006281451787799597,0,0.07004338502883911,229,0.07067152857780457,,,
0.0005518465768545866,0,0.06552337855100632,239,0.06607522815465927,,,
0.0006095041171647608,0,0.07112271338701248,249,0.07173221558332443,,,
0.0005282532074488699,0,0.06353162974119186,259,0.06405988335609436,,,
0.0005727113457396626,0,0.06735937297344208,269,0.06793208420276642,,,
0.000534093240275979,0,0.0659027174115181,279,0.06643681228160858,,,
0.0004691532230935991,0,0.057648129761219025,289,0.05811728164553642,,,
0.00045270309783518314,0,0.05637873336672783,299,0.05683143809437752,,,
0.00044147230801172554,0,0.05625510960817337,309,0.056696582585573196,,,
0.00046806925092823803,0,0.061579227447509766,319,0.06204729527235031,,,
0.00041126817814074457,0,0.05379442870616913,329,0.054205697029829025,,,
0.00043810310307890177,0,0.05755402892827988,339,0.057992130517959595,,,
0.00039541791193187237,0,0.05390985310077667,349,0.054305270314216614,,,
0.0004275808751117438,0,0.057333238422870636,359,0.0577608197927475,,,
0.0003890770021826029,0,0.05323103815317154,369,0.0536201149225235,,,
0.00037331844214349985,0,0.0540061891078949,379,0.05437950789928436,,,
0.00041566911386325955,0,0.057719189673662186,389,0.058134857565164566,,,
0.0003834379022009671,0,0.05470166355371475,399,0.05508510023355484,,,
0.00035717608989216387,0,0.05235462635755539,409,0.05271180346608162,,,
0.00037542436621151865,0,0.051748380064964294,419,0.05212380364537239,,,
0.0003425109607633203,0,0.04953892156481743,429,0.049881432205438614,,,
0.0003474416444078088,0,0.05037027224898338,439,0.05071771517395973,,,
0.0003145707305520773,0,0.0459664985537529,449,0.04628106951713562,,,
0.00035006392863579094,0,0.047936100512742996,459,0.04828616604208946,,,
0.00032649553031660616,0,0.04740284010767937,469,0.047729335725307465,,,
0.00033499053097330034,0,0.048129647970199585,479,0.048464637249708176,,,
0.00028970150742679834,0,0.047457631677389145,489,0.047747332602739334,,,
0.00029630944482050836,0,0.04567718133330345,499,0.04597349092364311,,,
0.00027619258617050946,0,0.0442921482026577,509,0.044568341225385666,,,
0.0002757429319899529,0,0.044964198023080826,519,0.04523994028568268,,,
0.000258597603533417,0,0.04626711085438728,529,0.046525709331035614,,,
0.00027886455063708127,0,0.04592842981219292,539,0.04620729386806488,,,
,0,,541,,0.0,0.04424611106514931,0.04424611106514931
0.0002799548674374819,1,0.046157799661159515,549,0.04643775522708893,,,
0.00025387847563251853,1,0.043131932616233826,559,0.043385811150074005,,,
0.00026001723017543554,1,0.04144718870520592,569,0.04170720651745796,,,
0.0002765996032394469,1,0.04533904790878296,579,0.04561564698815346,,,
0.00022649354650638998,1,0.04105652496218681,589,0.041283018887043,,,
0.00023798839538358152,1,0.040329840034246445,599,0.040567830204963684,,,
0.0002495405205991119,1,0.04299669340252876,609,0.04324623569846153,,,
0.0002359262143727392,1,0.044194214046001434,619,0.044430140405893326,,,
0.0002138200361514464,1,0.04064931347966194,629,0.04086313396692276,,,
0.0002254325372632593,1,0.041879475116729736,639,0.04210490733385086,,,
0.0002319648046977818,1,0.042210616171360016,649,0.04244258254766464,,,
0.0002164895267924294,1,0.042349569499492645,659,0.04256605729460716,,,
0.00023493534536100924,1,0.04376949742436409,669,0.04400443285703659,,,
0.00022176606580615044,1,0.04239640384912491,679,0.042618170380592346,,,
0.00021487842604983598,1,0.043195974081754684,689,0.043410852551460266,,,
0.00023589734337292612,1,0.04412364959716797,699,0.04435954615473747,,,
0.0002508718753233552,1,0.045502811670303345,709,0.045753683894872665,,,
0.00021959176228847355,1,0.044790055602788925,719,0.04500964656472206,,,
0.00021848281903658062,1,0.04347119852900505,729,0.04368968307971954,,,
0.00021020071289967746,1,0.04284187778830528,739,0.043052077293395996,,,
0.00023141068231780082,1,0.04557322338223457,749,0.04580463469028473,,,
0.0002126532926922664,1,0.043596770614385605,759,0.043809425085783005,,,
0.00027960192528553307,1,0.05022232607007027,769,0.050501927733421326,,,
0.0002476647205185145,1,0.04548410698771477,779,0.04573177173733711,,,
0.00020060378301423043,1,0.04671913757920265,789,0.04691974073648453,,,
0.00021859219123143703,1,0.046410392969846725,799,0.046628985553979874,,,
0.00022132192680146545,1,0.04383578896522522,809,0.04405711218714714,,,
0.0002144807658623904,1,0.04550982266664505,819,0.045724302530288696,,,
0.0002093440998578444,1,0.044731300324201584,829,0.04494064301252365,,,
0.0002391490706941113,1,0.0470944382250309,839,0.04733358696103096,,,
0.00019468461687210947,1,0.04098307713866234,849,0.04117776080965996,,,
0.00018891067884396762,1,0.043885618448257446,859,0.04407452791929245,,,
0.0001820580509956926,1,0.042342010885477066,869,0.0425240695476532,,,
0.000197694287635386,1,0.044120676815509796,879,0.04431837052106857,,,
0.00021122135512996465,1,0.045319005846977234,889,0.045530226081609726,,,
0.00021292483143042773,1,0.04628322646021843,899,0.04649615287780762,,,
0.0002135932445526123,1,0.04579969868063927,909,0.04601329192519188,,,
0.00018716667545959353,1,0.044418517500162125,919,0.04460568353533745,,,
0.00021412817295640707,1,0.04462888836860657,929,0.04484301805496216,,,
0.00023500557290390134,1,0.04623473808169365,939,0.04646974429488182,,,
0.00020881890668533742,1,0.045778628438711166,949,0.04598744586110115,,,
0.0002252018020953983,1,0.045557137578725815,959,0.045782338827848434,,,
0.00020940278773196042,1,0.04774213582277298,969,0.04795153811573982,,,
0.0002180683659389615,1,0.05207361280918121,979,0.05229168012738228,,,
0.0002038023667410016,1,0.0462372787296772,989,0.046441081911325455,,,
0.00022581618395633996,1,0.04598383232951164,999,0.04620964825153351,,,
0.00022445163631346077,1,0.04824811965227127,1009,0.0484725721180439,,,
0.00022852451365906745,1,0.04774615913629532,1019,0.047974683344364166,,,
0.00020852287707384676,1,0.046357378363609314,1029,0.04656590148806572,,,
0.00022413661645259708,1,0.04895097389817238,1039,0.04917510971426964,,,
0.00021830374316778034,1,0.04706334322690964,1049,0.047281645238399506,,,
0.00022183649707585573,1,0.048425015062093735,1059,0.04864685237407684,,,
0.00020878644136246294,1,0.049116551876068115,1069,0.04932533949613571,,,
0.00019674534269142896,1,0.04661965370178223,1079,0.046816397458314896,,,
,1,,1083,,0.0,0.05006486549973488,0.05006486549973488
0.00021768917213194072,2,0.049590446054935455,1089,0.04980813339352608,,,
0.00022425684437621385,2,0.04734186828136444,1099,0.04756612330675125,,,
0.00023432400485035032,2,0.05026128143072128,1109,0.050495605915784836,,,
0.00022746756440028548,2,0.049491968005895615,1119,0.0497194342315197,,,
0.00022300230921246111,2,0.04865381121635437,1129,0.0488768145442009,,,
0.00020889616280328482,2,0.04915827140212059,1139,0.04936716705560684,,,
0.0002209832309745252,2,0.050886381417512894,1149,0.051107365638017654,,,
0.0002156552509404719,2,0.0527077242732048,1159,0.052923381328582764,,,
0.00021236654720269144,2,0.05376119166612625,1169,0.05397355929017067,,,
0.00021595107682514936,2,0.05443111062049866,1179,0.054647061973810196,,,
0.00022858126612845808,2,0.04831107333302498,1189,0.0485396534204483,,,
0.0002654257696121931,2,0.05264415964484215,1199,0.05290958657860756,,,
0.00022171277669258416,2,0.0505097359418869,1209,0.05073145031929016,,,
0.00026368018006905913,2,0.05228845402598381,1219,0.05255213379859924,,,
0.0002278831962030381,2,0.04910355433821678,1229,0.049331437796354294,,,
0.0002716906601563096,2,0.056698426604270935,1239,0.05697011575102806,,,
0.00023769773542881012,2,0.051616378128528595,1249,0.051854074001312256,,,
0.00026178386178798974,2,0.05104381963610649,1259,0.05130560323596001,,,
0.0002713006397243589,2,0.04794270545244217,1269,0.048214007169008255,,,
0.0002503952709957957,2,0.051126278936862946,1279,0.05137667432427406,,,
0.00021457031834870577,2,0.05145313963294029,1289,0.0516677089035511,,,
0.00027702003717422485,2,0.053595226258039474,1299,0.0538722462952137,,,
0.00023225236509460956,2,0.04904596135020256,1309,0.04927821457386017,,,
0.00026068525039590895,2,0.05397908017039299,1319,0.05423976480960846,,,
0.00025205936981365085,2,0.05427229776978493,1329,0.05452435836195946,,,
0.00025004218332469463,2,0.05632692947983742,1339,0.05657697096467018,,,
0.00022814888507127762,2,0.052225563675165176,1349,0.05245371162891388,,,
0.00024331493477802724,2,0.051474448293447495,1359,0.051717761904001236,,,
0.00021330293384380639,2,0.05176505446434021,1369,0.05197835713624954,,,
0.00022896224982105196,2,0.051738277077674866,1379,0.05196724086999893,,,
0.0002580284490250051,2,0.05342034250497818,1389,0.053678371012210846,,,
0.00024250026035588235,2,0.05052739754319191,1399,0.05076989904046059,,,
0.0002178112044930458,2,0.05175900086760521,1409,0.05197681114077568,,,
0.0002968583139590919,2,0.05626492202281952,1419,0.056561779230833054,,,
0.0002581715234555304,2,0.053090475499629974,1429,0.05334864556789398,,,
0.000286196795059368,2,0.053207360208034515,1439,0.05349355563521385,,,
0.0002348086709389463,2,0.05298280343413353,1449,0.05321761220693588,,,
0.00021571360412053764,2,0.054795511066913605,1459,0.05501122400164604,,,
0.00021080300211906433,2,0.052177608013153076,1469,0.05238841101527214,,,
0.00024107078206725419,2,0.05616586655378342,1479,0.056406937539577484,,,
0.00027938204584643245,2,0.05503286421298981,1489,0.05531224608421326,,,
0.000255551072768867,2,0.05336401239037514,1499,0.053619563579559326,,,
0.00021536563872359693,2,0.05679266154766083,1509,0.05700802803039551,,,
0.00023593168589286506,2,0.058496519923210144,1519,0.058732450008392334,,,
0.0002192277752328664,2,0.05532081052660942,1529,0.055540040135383606,,,
0.0002402735990472138,2,0.05705709010362625,1539,0.05729736387729645,,,
0.00026457643252797425,2,0.054584801197052,1549,0.054849378764629364,,,
0.0002619927981868386,2,0.05684215947985649,1559,0.05710415169596672,,,
0.00022016525326762348,2,0.05601005628705025,1569,0.056230220943689346,,,
0.0002864539565052837,2,0.0594223290681839,1579,0.05970878154039383,,,
0.00024321356613654643,2,0.05132948234677315,1589,0.05157269537448883,,,
0.00027197139570489526,2,0.05411935970187187,1599,0.05439133197069168,,,
0.000252904137596488,2,0.05484908074140549,1609,0.05510198324918747,,,
0.0003312530752737075,2,0.055497873574495316,1619,0.05582912638783455,,,
,2,,1625,,0.0,0.05473916977643967,0.05473916977643967
0.0002677353622857481,3,0.05400758609175682,1629,0.05427532270550728,,,
0.0002583432651590556,3,0.056575387716293335,1639,0.05683372914791107,,,
0.0002645868808031082,3,0.05492125079035759,1649,0.05518583953380585,,,
0.0002654538257047534,3,0.05610669031739235,1659,0.05637214332818985,,,
0.0002697415475267917,3,0.056313905864953995,1669,0.056583646684885025,,,
0.00027692317962646484,3,0.060791581869125366,1679,0.06106850504875183,,,
0.00024037060211412609,3,0.05549107491970062,1689,0.05573144555091858,,,
0.0002722642384469509,3,0.05848461762070656,1699,0.05875688046216965,,,
0.00020753961871378124,3,0.0584702230989933,1709,0.05867776274681091,,,
0.00024962486349977553,3,0.06010539457201958,1719,0.06035501882433891,,,
0.00023467373102903366,3,0.059840746223926544,1729,0.06007542088627815,,,
0.00020460035011637956,3,0.057250868529081345,1739,0.05745546892285347,,,
0.00025649488088674843,3,0.05564824491739273,1749,0.05590473860502243,,,
0.00024916804977692664,3,0.05726795643568039,1759,0.05751712620258331,,,
0.00028602295788004994,3,0.06237693130970001,1769,0.06266295164823532,,,
0.00028705838485620916,3,0.05781318247318268,1779,0.05810024216771126,,,
0.00029847645782865584,3,0.056685153394937515,1789,0.05698363110423088,,,
0.000237008833209984,3,0.05848752707242966,1799,0.0587245374917984,,,
0.0002871816686820239,3,0.055466633290052414,1809,0.05575381591916084,,,
0.00036284964880906045,3,0.06295923888683319,1819,0.06332208961248398,,,
0.0002973327354993671,3,0.056947194039821625,1829,0.05724452808499336,,,
0.0003070204402320087,3,0.05882980301976204,1839,0.05913682281970978,,,
0.0003541274927556515,3,0.06392812728881836,1849,0.06428225338459015,,,
0.0002532519865781069,3,0.059798114001750946,1859,0.060051366686820984,,,
0.0002564646420069039,3,0.05951637402176857,1869,0.05977283790707588,,,
0.0003021799202542752,3,0.056495293974876404,1879,0.05679747462272644,,,
0.0002689920656848699,3,0.05756691098213196,1889,0.057835903018713,,,
0.0003180975036229938,3,0.05790553614497185,1899,0.05822363495826721,,,
0.0003505056374706328,3,0.05772288888692856,1909,0.05807339400053024,,,
0.00026852116570807993,3,0.054387860000133514,1919,0.05465638265013695,,,
0.00029745156643912196,3,0.06074226647615433,1929,0.061039719730615616,,,
0.0002785230753943324,3,0.05600452795624733,1939,0.056283049285411835,,,
0.0003089476958848536,3,0.06287292391061783,1949,0.06318186968564987,,,
0.00029838120099157095,3,0.05775022506713867,1959,0.05804860591888428,,,
0.00031130813295021653,3,0.06622008979320526,1969,0.06653139740228653,,,
0.0002892346528824419,3,0.0667073056101799,1979,0.06699653714895248,,,
0.00030751971644349396,3,0.06315573304891586,1989,0.0634632557630539,,,
0.00030614325078204274,3,0.06060512736439705,1999,0.06091127172112465,,,
